, ,1,2,3,4,5,6,7,8,9,10,11,12,13.0000,14,15,16,17.0000,18,19,20.0000,21,22,23.0000,24,25,26.0000,,
3,Economy 10_N,Economy 10_N3,,Economy 10,Electric,_N,,Economy 10,,,Prepayment,Standing Charge,0.6194,0.6504,,Peak,0.2403,0.2523,Off Peak,0.1868,0.1961,,,,,,,,Live Run SVT PAYG
3,Economy 10_J,Economy 10_J3,,Economy 10,Electric,_J,,Economy 10,,,Prepayment,Standing Charge,0.5538,0.5815,,Peak,0.2549,0.2676,Off Peak,0.1928,0.2024,,,,,,,,Live Run SVT PAYG
3,Economy 10_H,Economy 10_H3,,Economy 10,Electric,_H,,Economy 10,,,Prepayment,Standing Charge,0.6140,0.6447,,Peak,0.2471,0.2595,Off Peak,0.1914,0.2010,,,,,,,,Live Run SVT PAYG
3,Economy 10_K,Economy 10_K3,,Economy 10,Electric,_K,,Economy 10,,,Prepayment,Standing Charge,0.6053,0.6356,,Peak,0.2494,0.2619,Off Peak,0.1867,0.1960,,,,,,,,Live Run SVT PAYG
3,Economy 10_L,Economy 10_L3,,Economy 10,Electric,_L,,Economy 10,,,Prepayment,Standing Charge,0.6534,0.6861,,Peak,0.2489,0.2613,Off Peak,0.1809,0.1899,,,,,,,,Live Run SVT PAYG
3,Economy 10_M,Economy 10_M3,,Economy 10,Electric,_M,,Economy 10,,,Prepayment,Standing Charge,0.6484,0.6808,,Peak,0.2306,0.2421,Off Peak,0.1914,0.2010,,,,,,,,Live Run SVT PAYG
3,Domestic Economy_P,Domestic Economy_P3,,Domestic Economy,Electric,_P,,Domestic Economy,,,Prepayment,Standing Charge,0.5986,0.6285,,Peak,0.2643,0.2775,Off Peak,0.1689,0.1773,,,,,,,,Live Run SVT PAYG
3,Domestic Economy_N,Domestic Economy_N3,,Domestic Economy,Electric,_N,,Domestic Economy,,,Prepayment,Standing Charge,0.6194,0.6504,,Peak,0.2532,0.2659,Off Peak,0.1638,0.1720,,,,,,,,Live Run SVT PAYG
3,Smart Economy 9_A,Smart Economy 9_A3,,Smart Economy 9,Electric,_A,,Smart Economy 9,,,Prepayment,Standing Charge,0.4876,0.5120,,Peak,0.2668,0.2801,Off Peak,0.1981,0.2080,,,,,,,,Live Run SVT PAYG
3,Smart Economy 9_B,Smart Economy 9_B3,,Smart Economy 9,Electric,_B,,Smart Economy 9,,,Prepayment,Standing Charge,0.5389,0.5658,,Peak,0.2480,0.2604,Off Peak,0.1910,0.2006,,,,,,,,Live Run SVT PAYG
3,Smart Economy 9_C,Smart Economy 9_C3,,Smart Economy 9,Electric,_C,,Smart Economy 9,,,Prepayment,Standing Charge,0.3946,0.4143,,Peak,0.2545,0.2672,Off Peak,0.2123,0.2229,,,,,,,,Live Run SVT PAYG
3,Smart Economy 9_D,Smart Economy 9_D3,,Smart Economy 9,Electric,_D,,Smart Economy 9,,,Prepayment,Standing Charge,0.6438,0.6760,,Peak,0.2642,0.2774,Off Peak,0.2025,0.2126,,,,,,,,Live Run SVT PAYG
3,Smart Economy 9_E,Smart Economy 9_E3,,Smart Economy 9,Electric,_E,,Smart Economy 9,,,Prepayment,Standing Charge,0.6052,0.6355,,Peak,0.2468,0.2591,Off Peak,0.1933,0.2030,,,,,,,,Live Run SVT PAYG
3,Smart Economy 9_F,Smart Economy 9_F3,,Smart Economy 9,Electric,_F,,Smart Economy 9,,,Prepayment,Standing Charge,0.6830,0.7172,,Peak,0.2401,0.2521,Off Peak,0.1875,0.1969,,,,,,,,Live Run SVT PAYG
3,Smart Economy 9_G,Smart Economy 9_G3,,Smart Economy 9,Electric,_G,,Smart Economy 9,,,Prepayment,Standing Charge,0.4928,0.5174,,Peak,0.2650,0.2783,Off Peak,0.1955,0.2053,,,,,,,,Live Run SVT PAYG
3,Smart Economy 9_P,Smart Economy 9_P3,,Smart Economy 9,Electric,_P,,Smart Economy 9,,,Prepayment,Standing Charge,0.5986,0.6285,,Peak,0.2621,0.2752,Off Peak,0.1979,0.2078,,,,,,,,Live Run SVT PAYG
3,Smart Economy 9_N,Smart Economy 9_N3,,Smart Economy 9,Electric,_N,,Smart Economy 9,,,Prepayment,Standing Charge,0.6194,0.6504,,Peak,0.2503,0.2628,Off Peak,0.1916,0.2012,,,,,,,,Live Run SVT PAYG
3,Smart Economy 9_J,Smart Economy 9_J3,,Smart Economy 9,Electric,_J,,Smart Economy 9,,,Prepayment,Standing Charge,0.5538,0.5815,,Peak,0.2709,0.2844,Off Peak,0.1953,0.2051,,,,,,,,Live Run SVT PAYG
3,Smart Economy 9_H,Smart Economy 9_H3,,Smart Economy 9,Electric,_H,,Smart Economy 9,,,Prepayment,Standing Charge,0.6140,0.6447,,Peak,0.2574,0.2703,Off Peak,0.1965,0.2063,,,,,,,,Live Run SVT PAYG
3,Smart Economy 9_K,Smart Economy 9_K3,,Smart Economy 9,Electric,_K,,Smart Economy 9,,,Prepayment,Standing Charge,0.6053,0.6356,,Peak,0.2593,0.2723,Off Peak,0.1936,0.2033,,,,,,,,Live Run SVT PAYG
3,Smart Economy 9_L,Smart Economy 9_L3,,Smart Economy 9,Electric,_L,,Smart Economy 9,,,Prepayment,Standing Charge,0.6534,0.6861,,Peak,0.2598,0.2728,Off Peak,0.1883,0.1977,,,,,,,,Live Run SVT PAYG
3,Smart Economy 9_M,Smart Economy 9_M3,,Smart Economy 9,Electric,_M,,Smart Economy 9,,,Prepayment,Standing Charge,0.6484,0.6808,,Peak,0.2385,0.2504,Off Peak,0.1946,0.2043,,,,,,,,Live Run SVT PAYG
3,2 Rate_A,2 Rate_A3,,2 Rate,Electric,_A,,2 Rate,,,Prepayment,Standing Charge,0.4876,0.5120,,Peak,0.2525,0.2651,Off Peak,0.1776,0.1865,,,,,,,,Live Run SVT PAYG
3,2 Rate_B,2 Rate_B3,,2 Rate,Electric,_B,,2 Rate,,,Prepayment,Standing Charge,0.5389,0.5658,,Peak,0.2375,0.2494,Off Peak,0.1715,0.1801,,,,,,,,Live Run SVT PAYG
3,2 Rate_C,2 Rate_C3,,2 Rate,Electric,_C,,2 Rate,,,Prepayment,Standing Charge,0.3946,0.4143,,Peak,0.2508,0.2633,Off Peak,0.1902,0.1997,,,,,,,,Live Run SVT PAYG
3,2 Rate_D,2 Rate_D3,,2 Rate,Electric,_D,,2 Rate,,,Prepayment,Standing Charge,0.6438,0.6760,,Peak,0.2536,0.2663,Off Peak,0.1799,0.1889,,,,,,,,Live Run SVT PAYG
3,2 Rate_E,2 Rate_E3,,2 Rate,Electric,_E,,2 Rate,,,Prepayment,Standing Charge,0.6052,0.6355,,Peak,0.2359,0.2477,Off Peak,0.1769,0.1857,,,,,,,,Live Run SVT PAYG
3,2 Rate_F,2 Rate_F3,,2 Rate,Electric,_F,,2 Rate,,,Prepayment,Standing Charge,0.6830,0.7172,,Peak,0.2290,0.2405,Off Peak,0.1721,0.1807,,,,,,,,Live Run SVT PAYG
3,2 Rate_G,2 Rate_G3,,2 Rate,Electric,_G,,2 Rate,,,Prepayment,Standing Charge,0.4928,0.5174,,Peak,0.2517,0.2643,Off Peak,0.1726,0.1812,,,,,,,,Live Run SVT PAYG
3,2 Rate_P,2 Rate_P3,,2 Rate,Electric,_P,,2 Rate,,,Prepayment,Standing Charge,0.5986,0.6285,,Peak,0.2491,0.2616,Off Peak,0.1780,0.1869,,,,,,,,Live Run SVT PAYG
3,2 Rate_N,2 Rate_N3,,2 Rate,Electric,_N,,2 Rate,,,Prepayment,Standing Charge,0.6194,0.6504,,Peak,0.2388,0.2507,Off Peak,0.1727,0.1813,,,,,,,,Live Run SVT PAYG
3,2 Rate_J,2 Rate_J3,,2 Rate,Electric,_J,,2 Rate,,,Prepayment,Standing Charge,0.5538,0.5815,,Peak,0.2531,0.2658,Off Peak,0.1766,0.1854,,,,,,,,Live Run SVT PAYG
3,2 Rate_H,2 Rate_H3,,2 Rate,Electric,_H,,2 Rate,,,Prepayment,Standing Charge,0.6140,0.6447,,Peak,0.2443,0.2565,Off Peak,0.1791,0.1881,,,,,,,,Live Run SVT PAYG
3,2 Rate_K,2 Rate_K3,,2 Rate,Electric,_K,,2 Rate,,,Prepayment,Standing Charge,0.6053,0.6356,,Peak,0.2451,0.2574,Off Peak,0.1749,0.1836,,,,,,,,Live Run SVT PAYG
3,2 Rate_L,2 Rate_L3,,2 Rate,Electric,_L,,2 Rate,,,Prepayment,Standing Charge,0.6534,0.6861,,Peak,0.2425,0.2546,Off Peak,0.1715,0.1801,,,,,,,,Live Run SVT PAYG
3,2 Rate_M,2 Rate_M3,,2 Rate,Electric,_M,,2 Rate,,,Prepayment,Standing Charge,0.6484,0.6808,,Peak,0.2301,0.2416,Off Peak,0.1801,0.1891,,,,,,,,Live Run SVT PAYG
3,THTC_P,THTC_P3,,THTC,Electric,_P,,THTC,,,Prepayment,Standing Charge,0.5986,0.6285,,Anytime,0.2514,0.2640,Heating,0.2037,0.2139,,,,,,,,Live Run SVT PAYG
3,Flex Rate_A,Flex Rate_A3,,Flex Rate,Electric,_A,,Flex Rate,,,Prepayment,Standing Charge,0.4876,0.5120,,Anytime,0.2436,0.2558,Heating,0.1941,0.2038,,,,,,,,Live Run SVT PAYG
3,Flex Rate_B,Flex Rate_B3,,Flex Rate,Electric,_B,,Flex Rate,,,Prepayment,Standing Charge,0.5389,0.5658,,Anytime,0.2293,0.2408,Heating,0.1867,0.1960,,,,,,,,Live Run SVT PAYG
3,Flex Rate_C,Flex Rate_C3,,Flex Rate,Electric,_C,,Flex Rate,,,Prepayment,Standing Charge,0.3946,0.4143,,Anytime,0.2426,0.2547,Heating,0.2054,0.2157,,,,,,,,Live Run SVT PAYG
3,Flex Rate_D,Flex Rate_D3,,Flex Rate,Electric,_D,,Flex Rate,,,Prepayment,Standing Charge,0.6438,0.6760,,Anytime,0.2447,0.2569,Heating,0.1964,0.2062,,,,,,,,Live Run SVT PAYG
3,Flex Rate_E,Flex Rate_E3,,Flex Rate,Electric,_E,,Flex Rate,,,Prepayment,Standing Charge,0.6052,0.6355,,Anytime,0.2288,0.2402,Heating,0.1901,0.1996,,,,,,,,Live Run SVT PAYG
3,Flex Rate_F,Flex Rate_F3,,Flex Rate,Electric,_F,,Flex Rate,,,Prepayment,Standing Charge,0.6830,0.7172,,Anytime,0.2224,0.2335,Heating,0.1844,0.1936,,,,,,,,Live Run SVT PAYG
3,Flex Rate_G,Flex Rate_G3,,Flex Rate,Electric,_G,,Flex Rate,,,Prepayment,Standing Charge,0.4928,0.5174,,Anytime,0.2421,0.2542,Heating,0.1904,0.1999,,,,,,,,Live Run SVT PAYG
3,Flex Rate_P,Flex Rate_P3,,Flex Rate,Electric,_P,,Flex Rate,,,Prepayment,Standing Charge,0.5986,0.6285,,Anytime,0.2409,0.2529,Heating,0.1933,0.2030,,,,,,,,Live Run SVT PAYG
3,Flex Rate_N,Flex Rate_N3,,Flex Rate,Electric,_N,,Flex Rate,,,Prepayment,Standing Charge,0.6194,0.6504,,Anytime,0.2311,0.2427,Heating,0.1870,0.1964,,,,,,,,Live Run SVT PAYG
3,Flex Rate_J,Flex Rate_J3,,Flex Rate,Electric,_J,,Flex Rate,,,Prepayment,Standing Charge,0.5538,0.5815,,Anytime,0.2448,0.2570,Heating,0.1920,0.2016,,,,,,,,Live Run SVT PAYG
3,Flex Rate_H,Flex Rate_H3,,Flex Rate,Electric,_H,,Flex Rate,,,Prepayment,Standing Charge,0.6140,0.6447,,Anytime,0.2371,0.2490,Heating,0.1925,0.2021,,,,,,,,Live Run SVT PAYG
3,Flex Rate_K,Flex Rate_K3,,Flex Rate,Electric,_K,,Flex Rate,,,Prepayment,Standing Charge,0.6053,0.6356,,Anytime,0.2374,0.2493,Heating,0.1892,0.1987,,,,,,,,Live Run SVT PAYG
3,Flex Rate_L,Flex Rate_L3,,Flex Rate,Electric,_L,,Flex Rate,,,Prepayment,Standing Charge,0.6534,0.6861,,Anytime,0.2349,0.2466,Heating,0.1856,0.1949,,,,,,,,Live Run SVT PAYG
3,Flex Rate_M,Flex Rate_M3,,Flex Rate,Electric,_M,,Flex Rate,,,Prepayment,Standing Charge,0.6484,0.6808,,Anytime,0.2241,0.2353,Heating,0.1912,0.2008,,,,,,,,Live Run SVT PAYG
3,2 Rate (Heating)_P,2 Rate (Heating)_P3,,2 Rate (Heating),Electric,_P,,2 Rate (Heating),,,Prepayment,Standing Charge,0.5986,0.6285,,Anytime,0.2368,0.2486,Heating,0.2009,0.2109,,,,,,,,Live Run SVT PAYG
3,3 Rate (Heating)_A,3 Rate (Heating)_A3,,3 Rate (Heating),Electric,_A,,3 Rate (Heating),,,Prepayment,Standing Charge,0.4876,0.5120,,Peak,0.2821,0.2962,Off Peak,0.1999,0.2099,Heating,0.2130,0.2237,,,,,Live Run SVT PAYG
3,3 Rate (Heating)_B,3 Rate (Heating)_B3,,3 Rate (Heating),Electric,_B,,3 Rate (Heating),,,Prepayment,Standing Charge,0.5389,0.5658,,Peak,0.2629,0.2760,Off Peak,0.1911,0.2007,Heating,0.2030,0.2132,,,,,Live Run SVT PAYG
3,3 Rate (Heating)_C,3 Rate (Heating)_C3,,3 Rate (Heating),Electric,_C,,3 Rate (Heating),,,Prepayment,Standing Charge,0.3946,0.4143,,Peak,0.2716,0.2852,Off Peak,0.2075,0.2179,Heating,0.2204,0.2314,,,,,Live Run SVT PAYG
3,3 Rate (Heating)_D,3 Rate (Heating)_D3,,3 Rate (Heating),Electric,_D,,3 Rate (Heating),,,Prepayment,Standing Charge,0.6438,0.6760,,Peak,0.2832,0.2974,Off Peak,0.2014,0.2115,Heating,0.2147,0.2254,,,,,Live Run SVT PAYG
3,3 Rate (Heating)_E,3 Rate (Heating)_E3,,3 Rate (Heating),Electric,_E,,3 Rate (Heating),,,Prepayment,Standing Charge,0.6052,0.6355,,Peak,0.2586,0.2715,Off Peak,0.1952,0.2050,Heating,0.2048,0.2150,,,,,Live Run SVT PAYG
3,3 Rate (Heating)_F,3 Rate (Heating)_F3,,3 Rate (Heating),Electric,_F,,3 Rate (Heating),,,Prepayment,Standing Charge,0.6830,0.7172,,Peak,0.2514,0.2640,Off Peak,0.1901,0.1996,Heating,0.1987,0.2086,,,,,Live Run SVT PAYG
3,3 Rate (Heating)_G,3 Rate (Heating)_G3,,3 Rate (Heating),Electric,_G,,3 Rate (Heating),,,Prepayment,Standing Charge,0.4928,0.5174,,Peak,0.2823,0.2964,Off Peak,0.1953,0.2051,Heating,0.2106,0.2211,,,,,Live Run SVT PAYG
3,3 Rate (Heating)_P,3 Rate (Heating)_P3,,3 Rate (Heating),Electric,_P,,3 Rate (Heating),,,Prepayment,Standing Charge,0.5986,0.6285,,Peak,0.2793,0.2933,Off Peak,0.1992,0.2092,Heating,0.2108,0.2213,,,,,Live Run SVT PAYG
3,3 Rate (Heating)_N,3 Rate (Heating)_N3,,3 Rate (Heating),Electric,_N,,3 Rate (Heating),,,Prepayment,Standing Charge,0.6194,0.6504,,Peak,0.2654,0.2787,Off Peak,0.1926,0.2022,Heating,0.2037,0.2139,,,,,Live Run SVT PAYG
3,3 Rate (Heating)_J,3 Rate (Heating)_J3,,3 Rate (Heating),Electric,_J,,3 Rate (Heating),,,Prepayment,Standing Charge,0.5538,0.5815,,Peak,0.2849,0.2991,Off Peak,0.2012,0.2113,Heating,0.2115,0.2221,,,,,Live Run SVT PAYG
3,3 Rate (Heating)_H,3 Rate (Heating)_H3,,3 Rate (Heating),Electric,_H,,3 Rate (Heating),,,Prepayment,Standing Charge,0.6140,0.6447,,Peak,0.2711,0.2847,Off Peak,0.1995,0.2095,Heating,0.2092,0.2197,,,,,Live Run SVT PAYG
3,3 Rate (Heating)_K,3 Rate (Heating)_K3,,3 Rate (Heating),Electric,_K,,3 Rate (Heating),,,Prepayment,Standing Charge,0.6053,0.6356,,Peak,0.2740,0.2877,Off Peak,0.1966,0.2064,Heating,0.2074,0.2178,,,,,Live Run SVT PAYG
3,3 Rate (Heating)_L,3 Rate (Heating)_L3,,3 Rate (Heating),Electric,_L,,3 Rate (Heating),,,Prepayment,Standing Charge,0.6534,0.6861,,Peak,0.2726,0.2862,Off Peak,0.1948,0.2045,Heating,0.2035,0.2137,,,,,Live Run SVT PAYG
3,3 Rate (Heating)_M,3 Rate (Heating)_M3,,3 Rate (Heating),Electric,_M,,3 Rate (Heating),,,Prepayment,Standing Charge,0.6484,0.6808,,Peak,0.2487,0.2611,Off Peak,0.1956,0.2054,Heating,0.2040,0.2142,,,,,Live Run SVT PAYG
3,"3 Rate (E&W, Heating)_A","3 Rate (E&W, Heating)_A3",,"3 Rate (E&W, Heating)",Electric,_A,,"3 Rate (E&W, Heating)",,,Prepayment,Standing Charge,0.4876,0.5120,,Peak,0.3156,0.3314,Off Peak,0.2144,0.2251,Heating,0.1944,0.2041,,,,,Live Run SVT PAYG
3,"3 Rate (E&W, Heating)_B","3 Rate (E&W, Heating)_B3",,"3 Rate (E&W, Heating)",Electric,_B,,"3 Rate (E&W, Heating)",,,Prepayment,Standing Charge,0.5389,0.5658,,Peak,0.2909,0.3054,Off Peak,0.2048,0.2150,Heating,0.1869,0.1962,,,,,Live Run SVT PAYG
3,"3 Rate (E&W, Heating)_C","3 Rate (E&W, Heating)_C3",,"3 Rate (E&W, Heating)",Electric,_C,,"3 Rate (E&W, Heating)",,,Prepayment,Standing Charge,0.3946,0.4143,,Peak,0.3040,0.3192,Off Peak,0.2204,0.2314,Heating,0.2028,0.2129,,,,,Live Run SVT PAYG
3,"3 Rate (E&W, Heating)_D","3 Rate (E&W, Heating)_D3",,"3 Rate (E&W, Heating)",Electric,_D,,"3 Rate (E&W, Heating)",,,Prepayment,Standing Charge,0.6438,0.6760,,Peak,0.3117,0.3273,Off Peak,0.2191,0.2301,Heating,0.1970,0.2069,,,,,Live Run SVT PAYG
3,"3 Rate (E&W, Heating)_E","3 Rate (E&W, Heating)_E3",,"3 Rate (E&W, Heating)",Electric,_E,,"3 Rate (E&W, Heating)",,,Prepayment,Standing Charge,0.6052,0.6355,,Peak,0.2851,0.2994,Off Peak,0.2066,0.2169,Heating,0.1901,0.1996,,,,,Live Run SVT PAYG
3,"3 Rate (E&W, Heating)_F","3 Rate (E&W, Heating)_F3",,"3 Rate (E&W, Heating)",Electric,_F,,"3 Rate (E&W, Heating)",,,Prepayment,Standing Charge,0.6830,0.7172,,Peak,0.2764,0.2902,Off Peak,0.2004,0.2104,Heating,0.1850,0.1943,,,,,Live Run SVT PAYG
3,"3 Rate (E&W, Heating)_G","3 Rate (E&W, Heating)_G3",,"3 Rate (E&W, Heating)",Electric,_G,,"3 Rate (E&W, Heating)",,,Prepayment,Standing Charge,0.4928,0.5174,,Peak,0.3170,0.3329,Off Peak,0.2095,0.2200,Heating,0.1916,0.2012,,,,,Live Run SVT PAYG
3,"3 Rate (E&W, Heating)_P","3 Rate (E&W, Heating)_P3",,"3 Rate (E&W, Heating)",Electric,_P,,"3 Rate (E&W, Heating)",,,Prepayment,Standing Charge,0.5986,0.6285,,Peak,0.3058,0.3211,Off Peak,0.2212,0.2323,Heating,0.1924,0.2020,,,,,Live Run SVT PAYG
3,"3 Rate (E&W, Heating)_N","3 Rate (E&W, Heating)_N3",,"3 Rate (E&W, Heating)",Electric,_N,,"3 Rate (E&W, Heating)",,,Prepayment,Standing Charge,0.6194,0.6504,,Peak,0.2917,0.3063,Off Peak,0.2089,0.2193,Heating,0.1874,0.1968,,,,,Live Run SVT PAYG
3,"3 Rate (E&W, Heating)_J","3 Rate (E&W, Heating)_J3",,"3 Rate (E&W, Heating)",Electric,_J,,"3 Rate (E&W, Heating)",,,Prepayment,Standing Charge,0.5538,0.5815,,Peak,0.3220,0.3381,Off Peak,0.2118,0.2224,Heating,0.1928,0.2024,,,,,Live Run SVT PAYG
3,"3 Rate (E&W, Heating)_H","3 Rate (E&W, Heating)_H3",,"3 Rate (E&W, Heating)",Electric,_H,,"3 Rate (E&W, Heating)",,,Prepayment,Standing Charge,0.6140,0.6447,,Peak,0.2967,0.3115,Off Peak,0.2134,0.2241,Heating,0.1940,0.2037,,,,,Live Run SVT PAYG
3,"3 Rate (E&W, Heating)_K","3 Rate (E&W, Heating)_K3",,"3 Rate (E&W, Heating)",Electric,_K,,"3 Rate (E&W, Heating)",,,Prepayment,Standing Charge,0.6053,0.6356,,Peak,0.3052,0.3205,Off Peak,0.2106,0.2211,Heating,0.1899,0.1994,,,,,Live Run SVT PAYG
3,"3 Rate (E&W, Heating)_L","3 Rate (E&W, Heating)_L3",,"3 Rate (E&W, Heating)",Electric,_L,,"3 Rate (E&W, Heating)",,,Prepayment,Standing Charge,0.6534,0.6861,,Peak,0.3058,0.3211,Off Peak,0.2065,0.2168,Heating,0.1860,0.1953,,,,,Live Run SVT PAYG
3,"3 Rate (E&W, Heating)_M","3 Rate (E&W, Heating)_M3",,"3 Rate (E&W, Heating)",Electric,_M,,"3 Rate (E&W, Heating)",,,Prepayment,Standing Charge,0.6484,0.6808,,Peak,0.2701,0.2836,Off Peak,0.2060,0.2163,Heating,0.1917,0.2013,,,,,Live Run SVT PAYG
3,4 Rate_A,4 Rate_A3,,4 Rate,Electric,_A,,4 Rate,,,Prepayment,Standing Charge,0.4876,0.5120,,Peak,0.3048,0.3200,Off Peak,0.1919,0.2015,E&W,0.2332,0.2449,Heating,0.1986,0.2085,,Live Run SVT PAYG
3,4 Rate_B,4 Rate_B3,,4 Rate,Electric,_B,,4 Rate,,,Prepayment,Standing Charge,0.5389,0.5658,,Peak,0.2808,0.2948,Off Peak,0.1833,0.1925,E&W,0.2232,0.2344,Heating,0.1906,0.2001,,Live Run SVT PAYG
3,4 Rate_C,4 Rate_C3,,4 Rate,Electric,_C,,4 Rate,,,Prepayment,Standing Charge,0.3946,0.4143,,Peak,0.2970,0.3119,Off Peak,0.2010,0.2111,E&W,0.2351,0.2469,Heating,0.2055,0.2158,,Live Run SVT PAYG
3,4 Rate_D,4 Rate_D3,,4 Rate,Electric,_D,,4 Rate,,,Prepayment,Standing Charge,0.6438,0.6760,,Peak,0.2972,0.3121,Off Peak,0.1963,0.2061,E&W,0.2390,0.2510,Heating,0.2012,0.2113,,Live Run SVT PAYG
3,4 Rate_E,4 Rate_E3,,4 Rate,Electric,_E,,4 Rate,,,Prepayment,Standing Charge,0.6052,0.6355,,Peak,0.2734,0.2871,Off Peak,0.1880,0.1974,E&W,0.2244,0.2356,Heating,0.1937,0.2034,,Live Run SVT PAYG
3,4 Rate_F,4 Rate_F3,,4 Rate,Electric,_F,,4 Rate,,,Prepayment,Standing Charge,0.6830,0.7172,,Peak,0.2661,0.2794,Off Peak,0.1834,0.1926,E&W,0.2202,0.2312,Heating,0.1861,0.1954,,Live Run SVT PAYG
3,4 Rate_G,4 Rate_G3,,4 Rate,Electric,_G,,4 Rate,,,Prepayment,Standing Charge,0.4928,0.5174,,Peak,0.2978,0.3127,Off Peak,0.1908,0.2003,E&W,0.2321,0.2437,Heating,0.1977,0.2076,,Live Run SVT PAYG
3,4 Rate_P,4 Rate_P3,,4 Rate,Electric,_P,,4 Rate,,,Prepayment,Standing Charge,0.5986,0.6285,,Peak,0.2858,0.3001,Off Peak,0.1964,0.2062,E&W,0.2412,0.2533,Heating,0.1967,0.2065,,Live Run SVT PAYG
3,4 Rate_N,4 Rate_N3,,4 Rate,Electric,_N,,4 Rate,,,Prepayment,Standing Charge,0.6194,0.6504,,Peak,0.2765,0.2903,Off Peak,0.1855,0.1948,E&W,0.2310,0.2426,Heating,0.1910,0.2006,,Live Run SVT PAYG
3,4 Rate_J,4 Rate_J3,,4 Rate,Electric,_J,,4 Rate,,,Prepayment,Standing Charge,0.5538,0.5815,,Peak,0.3064,0.3217,Off Peak,0.1932,0.2029,E&W,0.2317,0.2433,Heating,0.1978,0.2077,,Live Run SVT PAYG
3,4 Rate_H,4 Rate_H3,,4 Rate,Electric,_H,,4 Rate,,,Prepayment,Standing Charge,0.6140,0.6447,,Peak,0.2900,0.3045,Off Peak,0.1901,0.1996,E&W,0.2323,0.2439,Heating,0.1956,0.2054,,Live Run SVT PAYG
3,4 Rate_K,4 Rate_K3,,4 Rate,Electric,_K,,4 Rate,,,Prepayment,Standing Charge,0.6053,0.6356,,Peak,0.2840,0.2982,Off Peak,0.1899,0.1994,E&W,0.2359,0.2477,Heating,0.1946,0.2043,,Live Run SVT PAYG
3,4 Rate_L,4 Rate_L3,,4 Rate,Electric,_L,,4 Rate,,,Prepayment,Standing Charge,0.6534,0.6861,,Peak,0.2877,0.3021,Off Peak,0.1877,0.1971,E&W,0.2258,0.2371,Heating,0.1914,0.2010,,Live Run SVT PAYG
3,4 Rate_M,4 Rate_M3,,4 Rate,Electric,_M,,4 Rate,,,Prepayment,Standing Charge,0.6484,0.6808,,Peak,0.2643,0.2775,Off Peak,0.1889,0.1983,E&W,0.2248,0.2360,Heating,0.1908,0.2003,,Live Run SVT PAYG
3,Economy & Heating Load_P,Economy & Heating Load_P3,,Economy & Heating Load,Electric,_P,,Economy & Heating Load,,,Prepayment,Standing Charge,0.5986,0.6285,,Peak,0.2802,0.2942,Off Peak,0.1962,0.2060,Heating,0.2398,0.2518,,,,,Live Run SVT PAYG
3,Heatwise 2 Rate_B,Heatwise 2 Rate_B3,,Heatwise 2 Rate,Electric,_B,,Heatwise 2 Rate,,,Prepayment,Standing Charge,0.5389,0.5658,,Peak,0.2349,0.2466,Off Peak,0.1763,0.1851,,,,,,,,Live Run SVT PAYG
3,Heatwise 3 Rate_B,Heatwise 3 Rate_B3,,Heatwise 3 Rate,Electric,_B,,Heatwise 3 Rate,,,Prepayment,Standing Charge,0.5389,0.5658,,Anytime,0.2439,0.2561,Peak,0.2505,0.2630,Off Peak,0.1898,0.1993,,,,,Live Run SVT PAYG
3,Region Specific_P,Region Specific_P3,,Region Specific,Electric,_P,,Region Specific,,,Prepayment,Standing Charge,0.5986,0.6285,,Peak,0.2491,0.2616,Off Peak,0.1780,0.1869,,,,,,,,Live Run SVT PAYG
6,Standard_A,Standard_A6,,Standard,Gas,_A,,Standard,,,Prepayment,Standing Charge,0.2992,0.3142,,Anytime,0.0577,0.0606,,,,,,,,,,,Live Run SVT PAYG
6,Standard_B,Standard_B6,,Standard,Gas,_B,,Standard,,,Prepayment,Standing Charge,0.2997,0.3147,,Anytime,0.0569,0.0597,,,,,,,,,,,Live Run SVT PAYG
6,Standard_C,Standard_C6,,Standard,Gas,_C,,Standard,,,Prepayment,Standing Charge,0.3046,0.3198,,Anytime,0.0588,0.0617,,,,,,,,,,,Live Run SVT PAYG
6,Standard_D,Standard_D6,,Standard,Gas,_D,,Standard,,,Prepayment,Standing Charge,0.3038,0.3190,,Anytime,0.0575,0.0604,,,,,,,,,,,Live Run SVT PAYG
6,Standard_E,Standard_E6,,Standard,Gas,_E,,Standard,,,Prepayment,Standing Charge,0.3015,0.3166,,Anytime,0.0576,0.0605,,,,,,,,,,,Live Run SVT PAYG
6,Standard_F,Standard_F6,,Standard,Gas,_F,,Standard,,,Prepayment,Standing Charge,0.3021,0.3172,,Anytime,0.0581,0.0610,,,,,,,,,,,Live Run SVT PAYG
6,Standard_G,Standard_G6,,Standard,Gas,_G,,Standard,,,Prepayment,Standing Charge,0.3024,0.3175,,Anytime,0.0571,0.0600,,,,,,,,,,,Live Run SVT PAYG
6,Standard_P,Standard_P6,,Standard,Gas,_P,,Standard,,,Prepayment,Standing Charge,0.3023,0.3174,,Anytime,0.0572,0.0601,,,,,,,,,,,Live Run SVT PAYG
6,Standard_N,Standard_N6,,Standard,Gas,_N,,Standard,,,Prepayment,Standing Charge,0.3027,0.3178,,Anytime,0.0572,0.0601,,,,,,,,,,,Live Run SVT PAYG
